localidade,data,precipitacao,pressao_atmosferica,radiacao_solar_global,temperatura_bulbo_seco,temperatura_orvalho,umidade_relativa,velocidade_vento
BRASILIA,2022-04-10T00:00:00Z,0.0,885.61,1003.72,23.55,17.3,69.71,1.72
BRASILIA,2022-04-11T00:00:00Z,0.0,885.12,1328.47,22.03,17.49,76.25,1.49
BRASILIA,2022-04-12T00:00:00Z,0.0,885.71,1067.97,22.29,17.94,77.38,1.68
BRASILIA,2022-04-13T00:00:00Z,20.8,885.36,1087.05,21.1,17.78,82.46,1.15
BRASILIA,2022-04-14T00:00:00Z,0.2,884.65,991.71,22.5,17.44,75.46,1.52
BRASILIA,2022-04-15T00:00:00Z,0.0,884.8,1101.63,22.2,17.02,73.88,1.8
BRASILIA,2022-04-16T00:00:00Z,0.0,885.85,1115.89,22.05,14.8,65.38,1.96
BRASILIA,2022-04-17T00:00:00Z,0.0,886.63,1353.26,21.43,14.9,67.21,2.12
BRASILIA,2022-04-18T00:00:00Z,0.0,887.21,1443.36,21.65,15.92,71.83,2.38
BRASILIA,2022-04-19T00:00:00Z,0.0,887.78,1563.25,21.64,14.55,65.83,2.5
BRASILIA,2022-04-20T00:00:00Z,0.0,887.8,1582.34,21.82,12.3,57.17,2.15
BRASILIA,2022-04-21T00:00:00Z,0.0,887.12,1298.17,21.44,11.69,56.04,1.98
BRASILIA,2022-04-22T00:00:00Z,0.0,885.56,1369.65,22.35,12.37,55.29,1.77
BRASILIA,2022-04-23T00:00:00Z,1.4,886.45,1612.32,21.17,14.33,67.79,1.45
BRASILIA,2022-04-24T00:00:00Z,0.0,888.03,1575.02,21.74,15.55,70.42,1.94
BRASILIA,2022-04-25T00:00:00Z,0.0,888.21,1303.48,23.7,14.46,57.29,3.05
BRASILIA,2022-04-26T00:00:00Z,0.0,888.16,1615.25,22.52,14.42,61.5,3.12
BRASILIA,2022-04-27T00:00:00Z,0.0,887.44,1499.18,22.23,14.25,62.25,3.01
BRASILIA,2022-04-28T00:00:00Z,0.0,888.95,1424.68,21.76,14.45,64.67,2.77
BRASILIA,2022-04-29T00:00:00Z,0.0,888.8,1346.72,22.14,14.15,62.17,2.72
BRASILIA,2022-04-30T00:00:00Z,0.0,888.49,1377.02,21.74,11.92,55.25,2.69
BRASILIA,2022-05-01T00:00:00Z,0.0,887.83,1145.35,20.48,11.56,58.67,2.01
BRASILIA,2022-05-02T00:00:00Z,0.0,887.93,994.44,22.17,11.75,53.58,1.87
BRASILIA,2022-05-03T00:00:00Z,0.0,887.57,1376.48,22.69,12.89,55.96,1.93
BRASILIA,2022-05-04T00:00:00Z,0.0,887.16,1656.47,21.89,14.86,66.62,2.22
PEDRO AFONSO,2024-02-09T00:00:00Z,0.0,990.3,1896.97,29.0,13.12,45.21,0.29
PEDRO AFONSO,2024-02-10T00:00:00Z,0.0,987.72,1742.42,30.72,18.11,51.21,0.17
PEDRO AFONSO,2024-02-11T00:00:00Z,1.2,987.99,1626.11,28.85,21.67,67.96,0.55
PEDRO AFONSO,2024-02-12T00:00:00Z,0.0,988.69,995.68,27.42,22.75,78.0,0.61
PEDRO AFONSO,2024-03-01T00:00:00Z,0.0,989.98,653.29,27.02,22.92,79.79,1.11
PEDRO AFONSO,2024-03-02T00:00:00Z,16.4,991.16,1733.3,25.12,22.85,87.79,1.12
PEDRO AFONSO,2024-03-03T00:00:00Z,13.8,989.63,1715.72,27.22,23.77,82.46,0.79
PEDRO AFONSO,2024-03-04T00:00:00Z,1.8,990.1,1742.42,26.67,23.63,84.38,0.71
PEDRO AFONSO,2024-03-05T00:00:00Z,0.0,987.38,1774.61,29.06,23.88,76.0,0.56
PEDRO AFONSO,2024-03-06T00:00:00Z,0.0,993.51,1135.56,27.86,20.1,65.62,1.32
PEDRO AFONSO,2024-03-07T00:00:00Z,0.0,991.16,1370.52,27.27,16.51,57.67,1.01
PEDRO AFONSO,2024-03-08T00:00:00Z,0.0,992.67,1073.61,26.66,13.8,50.5,1.0
PEDRO AFONSO,2024-03-09T00:00:00Z,0.0,990.18,1265.69,28.09,12.53,45.25,0.12
PEDRO AFONSO,2024-03-10T00:00:00Z,0.0,987.49,1641.55,30.51,15.82,47.42,0.5
PEDRO AFONSO,2024-03-11T00:00:00Z,0.0,986.8,1922.41,29.95,22.45,67.04,0.14
PEDRO AFONSO,2024-03-12T00:00:00Z,4.6,988.96,1636.45,26.59,22.62,79.67,0.32
PEDRO AFONSO,2024-04-01T00:00:00Z,1.0,989.92,1649.18,27.1,24.02,83.58,0.92
PEDRO AFONSO,2024-04-02T00:00:00Z,5.6,989.85,1617.7,27.3,23.98,83.17,0.78
PEDRO AFONSO,2024-04-03T00:00:00Z,47.0,991.92,1707.45,24.15,22.93,93.04,0.48
PEDRO AFONSO,2024-04-04T00:00:00Z,0.0,989.69,1706.16,27.56,23.77,81.33,0.38
PEDRO AFONSO,2024-04-05T00:00:00Z,0.0,988.83,1725.82,28.7,23.75,76.96,0.62
PEDRO AFONSO,2024-04-06T00:00:00Z,0.0,992.22,1474.08,27.99,19.76,65.0,0.96
PEDRO AFONSO,2024-04-07T00:00:00Z,0.0,990.34,1182.28,26.49,15.65,57.38,0.77
PEDRO AFONSO,2024-04-08T00:00:00Z,0.0,992.92,1543.5,26.57,13.85,51.54,0.93
PEDRO AFONSO,2024-04-09T00:00:00Z,0.0,990.12,1660.64,28.76,10.77,43.62,0.51
PEDRO AFONSO,2024-04-10T00:00:00Z,0.0,988.28,1996.37,31.29,17.98,47.79,0.43
PEDRO AFONSO,2024-04-11T00:00:00Z,0.0,987.11,1434.04,28.41,22.83,72.46,0.7
PEDRO AFONSO,2024-04-12T00:00:00Z,0.4,988.94,1750.58,25.86,22.8,84.09,0.27
PEDRO AFONSO,2024-05-01T00:00:00Z,0.2,989.78,918.53,26.41,23.86,86.29,0.72
PEDRO AFONSO,2024-05-02T00:00:00Z,7.4,989.71,1719.17,27.62,24.06,81.75,0.98
PEDRO AFONSO,2024-05-03T00:00:00Z,0.0,991.14,1713.75,26.6,22.92,81.96,0.3
PEDRO AFONSO,2024-05-04T00:00:00Z,5.4,990.13,1641.55,27.85,24.14,81.17,0.73
PEDRO AFONSO,2024-05-05T00:00:00Z,0.0,989.61,1684.59,28.36,22.47,72.83,0.9
PEDRO AFONSO,2024-05-06T00:00:00Z,0.0,992.18,1718.41,27.9,19.73,65.71,1.03
PEDRO AFONSO,2024-05-07T00:00:00Z,0.0,991.9,985.17,26.75,16.31,57.67,0.9
PEDRO AFONSO,2024-05-08T00:00:00Z,0.0,993.09,1539.53,26.12,12.68,49.17,0.96
PEDRO AFONSO,2024-05-09T00:00:00Z,0.0,990.45,1648.1,27.79,10.17,41.83,0.38
PEDRO AFONSO,2024-05-10T00:00:00Z,0.0,988.18,3437.1,31.87,19.19,50.58,0.45
PEDRO AFONSO,2024-05-11T00:00:00Z,39.2,989.75,1894.98,26.02,22.01,80.04,0.78
PEDRO AFONSO,2024-05-12T00:00:00Z,3.2,988.68,129.86,26.51,22.34,79.67,0.22
PEDRO AFONSO,2024-06-01T00:00:00Z,1.0,990.19,1502.84,27.68,23.08,78.04,1.28
PEDRO AFONSO,2024-06-02T00:00:00Z,0.0,990.83,1612.77,26.95,23.38,81.5,0.88
PEDRO AFONSO,2024-06-03T00:00:00Z,0.4,990.03,1628.72,28.16,24.1,80.46,0.56
PEDRO AFONSO,2024-06-04T00:00:00Z,9.4,990.62,1752.71,25.35,23.06,87.58,1.25
PEDRO AFONSO,2024-06-05T00:00:00Z,0.0,988.8,1776.37,28.55,21.96,69.88,0.97
PEDRO AFONSO,2024-06-06T00:00:00Z,0.0,992.22,1143.33,27.52,19.08,64.38,1.11
PEDRO AFONSO,2024-06-07T00:00:00Z,0.0,992.98,1963.17,26.33,16.41,59.92,0.5
PEDRO AFONSO,2024-06-08T00:00:00Z,0.0,991.88,543.61,26.15,12.06,48.46,0.76
PEDRO AFONSO,2024-06-09T00:00:00Z,0.0,989.22,1290.06,29.11,9.9,38.12,0.54
PEDRO AFONSO,2024-06-10T00:00:00Z,2.6,989.42,1752.71,27.07,20.62,69.46,0.6
PEDRO AFONSO,2024-06-11T00:00:00Z,0.0,988.48,753.66,27.44,22.13,76.21,0.28
PEDRO AFONSO,2024-06-12T00:00:00Z,0.2,988.72,961.87,26.54,21.9,77.67,0.46
PEDRO AFONSO,2024-07-01T00:00:00Z,4.8,989.65,1765.83,27.14,23.95,83.12,0.48
PEDRO AFONSO,2024-07-02T00:00:00Z,0.0,989.98,1628.5,28.4,23.92,78.92,0.47
PEDRO AFONSO,2024-07-03T00:00:00Z,10.0,990.35,1676.0,27.86,24.34,81.83,0.2
PEDRO AFONSO,2024-07-04T00:00:00Z,0.0,990.61,1633.75,26.52,23.03,82.38,0.4
PEDRO AFONSO,2024-07-05T00:00:00Z,0.0,988.53,1712.88,28.42,21.88,71.42,0.91
PEDRO AFONSO,2024-07-06T00:00:00Z,0.0,992.98,968.85,27.85,19.77,65.79,0.91
PEDRO AFONSO,2024-07-07T00:00:00Z,0.0,992.31,1745.15,27.5,19.04,63.83,0.09
PEDRO AFONSO,2024-07-08T00:00:00Z,0.0,991.07,1080.97,26.58,12.21,46.12,0.4
PEDRO AFONSO,2024-07-09T00:00:00Z,0.0,989.43,1244.71,29.03,11.99,41.96,0.32
PEDRO AFONSO,2024-07-10T00:00:00Z,1.0,989.29,1685.12,25.7,21.56,79.29,0.26
PEDRO AFONSO,2024-07-11T00:00:00Z,9.0,987.6,1427.07,26.78,22.75,79.58,0.25
PEDRO AFONSO,2024-07-12T00:00:00Z,0.0,988.93,1783.63,27.09,22.1,76.17,0.31
PEDRO AFONSO,2024-08-01T00:00:00Z,0.0,990.21,1911.19,26.96,22.42,77.46,1.08
PEDRO AFONSO,2024-08-02T00:00:00Z,0.4,989.78,1777.31,27.16,24.05,83.54,0.68
PEDRO AFONSO,2024-08-03T00:00:00Z,0.2,990.09,1635.75,28.11,24.61,82.5,0.32
PEDRO AFONSO,2024-08-04T00:00:00Z,5.8,990.09,1834.1,26.42,24.35,88.54,0.5
PEDRO AFONSO,2024-08-05T00:00:00Z,0.0,989.35,1685.12,27.3,21.85,74.58,0.8
PEDRO AFONSO,2024-08-06T00:00:00Z,0.0,993.61,1543.88,27.28,19.15,65.75,0.94
PEDRO AFONSO,2024-08-07T00:00:00Z,0.0,991.55,1001.2,28.78,19.95,62.54,0.49
PEDRO AFONSO,2024-08-08T00:00:00Z,0.0,990.26,1952.8,26.33,13.35,54.0,0.38
PEDRO AFONSO,2024-08-09T00:00:00Z,0.0,990.57,1364.01,29.53,12.4,40.04,0.62
PEDRO AFONSO,2024-08-10T00:00:00Z,0.0,989.22,1947.62,29.47,21.16,65.67,0.32
PEDRO AFONSO,2024-08-11T00:00:00Z,0.0,988.46,1687.54,26.36,22.73,81.54,0.25
PEDRO AFONSO,2024-08-12T00:00:00Z,0.0,989.38,595.51,28.08,21.93,71.79,0.38
PEDRO AFONSO,2024-09-01T00:00:00Z,0.0,989.43,1947.62,28.44,23.0,74.42,0.88
PEDRO AFONSO,2024-09-02T00:00:00Z,19.6,990.61,1671.61,26.22,23.76,86.83,0.77
PEDRO AFONSO,2024-09-03T00:00:00Z,0.0,990.13,1650.33,28.67,23.55,76.46,0.07
PEDRO AFONSO,2024-09-04T00:00:00Z,0.2,989.35,1745.27,28.76,24.64,80.17,0.3
PEDRO AFONSO,2024-09-05T00:00:00Z,0.0,989.79,1972.02,28.45,21.94,71.62,0.8
PEDRO AFONSO,2024-09-06T00:00:00Z,0.0,992.56,1465.48,27.55,19.55,66.04,0.81
PEDRO AFONSO,2024-09-07T00:00:00Z,0.0,990.2,1981.96,27.79,18.44,63.29,0.41
PEDRO AFONSO,2024-09-08T00:00:00Z,0.0,990.69,1939.68,27.12,14.85,55.08,0.23
PEDRO AFONSO,2024-09-09T00:00:00Z,0.0,990.77,1872.54,29.54,11.7,37.75,0.52
PEDRO AFONSO,2024-09-10T00:00:00Z,0.0,989.08,1919.32,31.15,19.69,54.92,0.91
PEDRO AFONSO,2024-09-11T00:00:00Z,0.0,987.57,1965.85,28.21,22.3,72.67,0.5
PEDRO AFONSO,2024-09-12T00:00:00Z,0.0,988.63,1686.43,28.51,22.91,73.67,0.15
PEDRO AFONSO,2024-10-01T00:00:00Z,0.0,989.5,1919.32,27.48,24.07,81.92,0.7
PEDRO AFONSO,2024-10-02T00:00:00Z,2.8,992.09,1612.35,25.03,23.1,89.33,1.21
PEDRO AFONSO,2024-10-03T00:00:00Z,0.0,989.47,1276.63,29.62,24.48,76.33,0.27
PEDRO AFONSO,2024-10-04T00:00:00Z,3.6,989.0,1854.29,27.99,24.33,81.33,0.66
PEDRO AFONSO,2024-10-05T00:00:00Z,0.0,989.26,1928.99,28.48,22.85,73.67,0.47
PEDRO AFONSO,2024-10-06T00:00:00Z,0.0,991.78,1651.67,27.51,18.95,65.0,0.79
PEDRO AFONSO,2024-10-07T00:00:00Z,0.0,990.2,992.03,27.25,16.82,59.67,0.33
PEDRO AFONSO,2024-10-08T00:00:00Z,0.0,990.41,1351.24,28.11,16.28,55.62,0.0
PEDRO AFONSO,2024-10-09T00:00:00Z,0.0,990.17,1805.81,29.52,11.91,39.38,0.52
PEDRO AFONSO,2024-10-10T00:00:00Z,0.0,987.98,1896.97,31.31,19.66,52.5,0.77
PEDRO AFONSO,2024-10-11T00:00:00Z,32.6,987.45,1742.42,26.6,22.88,81.04,0.27
PEDRO AFONSO,2024-10-12T00:00:00Z,44.2,988.35,1626.11,26.1,22.97,83.92,0.57
PEDRO AFONSO,2024-11-01T00:00:00Z,0.0,989.88,995.68,27.67,22.77,76.96,1.62
PEDRO AFONSO,2024-11-02T00:00:00Z,4.6,992.45,653.29,25.15,22.52,86.12,1.18
PEDRO AFONSO,2024-11-03T00:00:00Z,0.2,990.17,1733.3,29.6,24.54,76.08,0.9
PEDRO AFONSO,2024-11-04T00:00:00Z,0.4,989.4,1715.72,27.71,24.32,82.75,0.54
PEDRO AFONSO,2024-11-05T00:00:00Z,0.0,989.67,1742.42,28.39,21.63,71.58,0.67
PEDRO AFONSO,2024-11-06T00:00:00Z,0.0,992.37,1774.61,27.3,18.16,62.54,0.84
PEDRO AFONSO,2024-11-07T00:00:00Z,0.0,991.44,1135.56,27.78,17.59,58.75,0.63
PEDRO AFONSO,2024-11-08T00:00:00Z,0.0,990.51,1370.52,28.58,16.47,53.38,0.02
PEDRO AFONSO,2024-11-09T00:00:00Z,0.0,989.5,1073.61,30.8,13.05,38.04,0.31
PEDRO AFONSO,2024-11-10T00:00:00Z,16.4,989.58,1265.69,28.39,21.38,68.08,0.34
PEDRO AFONSO,2024-11-11T00:00:00Z,33.6,989.19,1641.55,25.12,22.18,84.67,0.96
PEDRO AFONSO,2024-11-12T00:00:00Z,0.2,988.16,1922.41,26.0,21.63,78.83,0.23
PEDRO AFONSO,2024-12-01T00:00:00Z,12.6,989.98,1636.45,25.55,21.91,81.58,0.78
PEDRO AFONSO,2024-12-02T00:00:00Z,0.0,991.1,1649.18,27.32,22.5,76.62,1.11
PEDRO AFONSO,2024-12-03T00:00:00Z,0.0,990.85,1617.7,29.73,24.3,74.42,0.77
PEDRO AFONSO,2024-12-04T00:00:00Z,7.6,989.68,1707.45,27.83,24.55,83.58,0.71
PEDRO AFONSO,2024-12-05T00:00:00Z,0.0,989.76,1706.16,27.11,21.18,73.58,0.4
PEDRO AFONSO,2024-12-06T00:00:00Z,0.0,992.15,1725.82,26.55,17.08,61.83,0.82
PEDRO AFONSO,2024-12-07T00:00:00Z,0.0,993.4,1474.08,28.99,15.99,51.08,0.73
PEDRO AFONSO,2024-12-08T00:00:00Z,0.0,991.79,1182.28,28.88,16.14,53.0,0.13
PEDRO AFONSO,2024-12-09T00:00:00Z,0.0,990.16,1543.5,30.26,14.35,43.88,0.5
BRASILIA,2024-12-26T00:00:00Z,11.2,885.11,2071.43,21.06,18.4,85.83,3.33
BRASILIA,2024-12-27T00:00:00Z,7.8,886.39,2174.01,21.5,18.0,81.79,2.4
BRASILIA,2024-12-28T00:00:00Z,10.4,886.65,1644.94,22.12,17.48,77.12,1.6
BRASILIA,2024-12-29T00:00:00Z,19.0,885.69,943.33,20.89,17.25,81.67,1.73
BRASILIA,2024-12-30T00:00:00Z,2.0,885.25,1192.79,21.11,17.92,83.43,1.97
BRASILIA,2024-12-31T00:00:00Z,0.0,886.04,2300.98,21.18,17.19,78.75,2.02
BRASILIA,2025-01-01T00:00:00Z,0.0,886.13,2053.05,21.15,18.91,87.42,1.66
BRASILIA,2025-01-02T00:00:00Z,0.0,886.28,1704.6,22.3,17.61,76.62,2.15
BRASILIA,2025-01-03T00:00:00Z,0.0,886.2,886.91,22.9,17.52,73.83,2.02
BRASILIA,2025-01-04T00:00:00Z,0.0,885.24,1892.95,23.35,17.36,71.17,1.66
BRASILIA,2025-01-05T00:00:00Z,1.6,885.29,2147.46,21.94,18.59,82.5,1.7
BRASILIA,2025-01-06T00:00:00Z,7.0,885.72,1884.28,21.28,18.69,86.12,2.18
BRASILIA,2025-01-07T00:00:00Z,0.0,884.99,2127.53,22.75,18.55,78.75,2.34
BRASILIA,2025-01-08T00:00:00Z,2.8,884.4,1530.27,21.82,18.62,82.54,2.43
BRASILIA,2025-01-09T00:00:00Z,25.6,883.68,963.45,19.64,18.37,92.83,3.03
BRASILIA,2025-01-10T00:00:00Z,17.0,883.59,1309.42,20.39,18.72,90.54,2.25
BRASILIA,2025-01-11T00:00:00Z,0.8,883.79,2030.81,22.58,18.66,81.0,2.03
BRASILIA,2025-01-12T00:00:00Z,22.0,883.85,2164.95,21.65,19.05,86.17,1.89
BRASILIA,2025-01-13T00:00:00Z,9.4,882.7,2196.72,20.63,19.26,92.17,1.83
BRASILIA,2025-01-14T00:00:00Z,17.6,882.22,2304.87,20.0,18.87,93.38,2.18
BRASILIA,2025-01-15T00:00:00Z,3.4,882.79,1646.13,20.64,18.54,88.46,2.91
BRASILIA,2025-01-16T00:00:00Z,11.2,884.21,1680.95,19.88,18.88,94.12,3.44
BRASILIA,2025-01-17T00:00:00Z,10.0,886.83,1978.95,21.03,18.73,87.42,3.1
BRASILIA,2025-01-18T00:00:00Z,6.8,887.68,1923.55,22.71,17.38,74.79,1.8
BRASILIA,2025-01-19T00:00:00Z,15.2,886.82,2297.84,21.18,17.38,80.75,1.67
BRASILIA,2025-01-20T00:00:00Z,12.8,886.67,2186.83,20.9,17.26,82.38,1.49
BRASILIA,2025-01-21T00:00:00Z,18.6,887.4,2274.03,20.66,18.14,87.0,1.3
BRASILIA,2025-01-22T00:00:00Z,0.0,888.05,2080.88,23.4,18.31,75.96,1.58
BRASILIA,2025-01-23T00:00:00Z,6.8,888.21,1297.78,22.83,16.05,68.12,2.37
BRASILIA,2025-01-24T00:00:00Z,0.0,887.21,848.14,23.68,17.7,70.83,2.63
BRASILIA,2025-01-25T00:00:00Z,0.0,887.34,1323.63,24.17,17.08,66.21,1.96
BRASILIA,2025-01-26T00:00:00Z,0.0,887.4,2063.81,23.47,17.95,73.13,1.71
BRASILIA,2025-01-27T00:00:00Z,0.0,886.7,2237.35,22.08,18.22,79.58,1.44
BRASILIA,2025-01-28T00:00:00Z,0.0,886.7,2248.15,22.21,18.3,79.67,1.5
BRASILIA,2025-01-29T00:00:00Z,0.0,886.06,2334.94,22.31,18.45,80.12,1.38
BRASILIA,2025-01-30T00:00:00Z,3.6,886.07,2213.45,21.76,18.22,81.5,2.33
BRASILIA,2025-01-31T00:00:00Z,6.4,885.41,2005.39,21.17,18.62,85.88,2.36
BRASILIA,2025-02-01T00:00:00Z,4.2,884.53,2257.65,20.83,18.33,86.67,2.71
BRASILIA,2025-02-02T00:00:00Z,25.2,884.46,1820.24,20.75,18.4,87.25,2.96
BRASILIA,2025-02-03T00:00:00Z,4.4,885.52,1375.08,21.41,18.2,83.08,2.42
BRASILIA,2025-02-04T00:00:00Z,0.0,886.2,918.94,21.85,17.76,79.5,1.66
BRASILIA,2025-02-05T00:00:00Z,0.4,886.44,1127.32,23.0,16.65,69.88,2.0
BRASILIA,2025-02-06T00:00:00Z,0.0,886.98,1087.11,23.19,14.5,60.67,2.04
BRASILIA,2025-02-07T00:00:00Z,0.0,886.28,1668.28,23.58,14.74,59.58,2.55
BRASILIA,2025-02-08T00:00:00Z,0.0,885.64,815.0,22.99,16.02,66.92,2.51
BRASILIA,2025-02-09T00:00:00Z,0.0,887.05,1640.91,22.16,16.82,72.75,3.25
BRASILIA,2025-02-10T00:00:00Z,3.0,886.67,1681.28,22.38,16.98,72.62,2.97
BRASILIA,2025-02-11T00:00:00Z,13.0,886.28,1297.25,20.91,17.92,83.39,2.14
BRASILIA,2025-02-12T00:00:00Z,1.4,886.35,1655.17,21.18,17.42,80.79,1.8
BRASILIA,2025-02-13T00:00:00Z,0.0,887.32,1790.98,23.08,16.82,71.17,2.09
BRASILIA,2025-02-14T00:00:00Z,0.0,886.22,1187.03,23.58,16.68,69.33,1.61
BRASILIA,2025-02-15T00:00:00Z,29.0,885.2,813.81,23.33,17.65,72.96,1.81
BRASILIA,2025-02-16T00:00:00Z,13.0,886.68,693.32,21.46,18.45,84.04,1.87
BRASILIA,2025-02-17T00:00:00Z,2.6,887.51,1336.48,22.82,17.1,74.12,1.85
BRASILIA,2025-02-18T00:00:00Z,0.0,886.82,1530.89,23.87,14.76,60.75,1.55
BRASILIA,2025-02-19T00:00:00Z,0.0,886.75,1254.21,24.02,14.97,60.79,1.96
BRASILIA,2025-02-20T00:00:00Z,0.0,887.7,1811.44,24.41,12.33,48.75,2.35
BRASILIA,2025-02-21T00:00:00Z,0.0,887.9,1576.13,23.58,14.14,59.5,2.34
BRASILIA,2025-02-22T00:00:00Z,0.0,887.52,1901.51,24.1,15.63,60.88,2.31
BRASILIA,2025-02-23T00:00:00Z,0.0,886.88,1272.92,24.09,15.87,62.75,1.97
BRASILIA,2025-02-24T00:00:00Z,0.0,886.98,1517.01,23.7,17.1,67.62,2.14
BRASILIA,2025-02-25T00:00:00Z,1.6,888.19,1592.96,21.72,18.29,82.21,2.02
BRASILIA,2025-02-26T00:00:00Z,0.0,888.41,948.06,23.03,16.94,69.25,2.6
BRASILIA,2025-02-27T00:00:00Z,0.0,887.59,1528.23,23.65,16.12,65.22,2.32
BRASILIA,2025-02-28T00:00:00Z,0.0,887.17,1026.76,23.35,15.85,63.96,2.91
PEDRO AFONSO,2019-01-01T00:00:00Z,0.0,991.05,1896.97,26.53,22.06,78.0,0.35
PEDRO AFONSO,2019-01-02T00:00:00Z,0.0,990.35,1742.42,27.22,15.74,56.42,0.62
PEDRO AFONSO,2019-01-03T00:00:00Z,19.6,992.44,1626.11,25.52,22.09,83.08,1.01
PEDRO AFONSO,2019-01-04T00:00:00Z,3.8,990.36,995.68,25.7,23.12,86.04,0.98
PEDRO AFONSO,2019-01-05T00:00:00Z,14.8,990.78,653.29,25.02,23.35,90.58,0.52
PEDRO AFONSO,2019-01-06T00:00:00Z,0.0,989.85,1733.3,27.75,21.9,74.0,0.56
PEDRO AFONSO,2019-01-07T00:00:00Z,0.0,991.28,1715.72,26.64,17.6,62.79,0.94
PEDRO AFONSO,2019-01-08T00:00:00Z,0.0,990.35,1742.42,27.22,15.74,56.42,0.62
PEDRO AFONSO,2019-01-09T00:00:00Z,0.0,989.66,1774.61,28.6,15.55,50.67,0.79
PEDRO AFONSO,2019-01-10T00:00:00Z,2.2,988.41,1135.56,26.16,21.31,75.62,0.78
PEDRO AFONSO,2019-01-11T00:00:00Z,3.6,989.45,1370.52,26.75,22.76,79.88,0.49
PEDRO AFONSO,2019-01-12T00:00:00Z,5.2,989.5,1073.61,27.53,23.07,77.12,0.86
PEDRO AFONSO,2019-02-01T00:00:00Z,2.0,990.95,1265.69,25.97,21.9,79.33,0.14
PEDRO AFONSO,2019-02-02T00:00:00Z,0.0,991.62,1641.55,27.6,16.46,58.08,0.4
PEDRO AFONSO,2019-02-03T00:00:00Z,15.8,991.94,1922.41,26.12,21.98,79.75,0.69
PEDRO AFONSO,2019-02-04T00:00:00Z,0.0,990.24,1636.45,26.36,22.62,81.58,0.91
PEDRO AFONSO,2019-02-05T00:00:00Z,21.6,990.21,1649.18,26.02,22.98,84.92,0.91
PEDRO AFONSO,2019-02-06T00:00:00Z,0.0,990.18,1617.7,27.75,21.85,73.58,0.39
PEDRO AFONSO,2019-02-07T00:00:00Z,0.0,989.45,1707.45,26.33,17.63,65.08,0.54
PEDRO AFONSO,2019-02-08T00:00:00Z,0.0,990.99,1706.16,27.54,16.3,57.38,0.64
PEDRO AFONSO,2019-02-09T00:00:00Z,0.0,988.63,1725.82,28.99,14.89,49.71,0.69
PEDRO AFONSO,2019-02-10T00:00:00Z,0.0,989.0,1474.08,26.31,21.26,75.83,1.32
PEDRO AFONSO,2019-02-11T00:00:00Z,0.0,988.1,1182.28,26.9,22.22,77.17,0.61
PEDRO AFONSO,2019-02-12T00:00:00Z,0.0,989.22,1543.5,27.32,22.48,77.29,0.62
PEDRO AFONSO,2019-03-01T00:00:00Z,0.0,989.65,1660.64,27.43,22.59,77.12,0.41
PEDRO AFONSO,2019-03-02T00:00:00Z,0.0,992.7,1996.37,26.9,19.73,65.0,1.07
PEDRO AFONSO,2019-03-03T00:00:00Z,0.4,991.59,1434.04,25.32,21.75,81.42,1.26
PEDRO AFONSO,2019-03-04T00:00:00Z,0.0,989.56,1750.58,26.88,22.6,78.58,1.0
PEDRO AFONSO,2019-03-05T00:00:00Z,2.6,990.17,918.53,25.32,23.47,89.79,0.55
PEDRO AFONSO,2019-03-06T00:00:00Z,0.2,991.85,1719.17,27.68,21.57,72.88,0.42
PEDRO AFONSO,2019-03-07T00:00:00Z,0.0,989.31,1713.75,26.33,18.58,67.21,0.48
PEDRO AFONSO,2019-03-08T00:00:00Z,0.0,991.62,1641.55,27.6,16.46,58.08,0.4
PEDRO AFONSO,2019-03-09T00:00:00Z,0.0,989.21,1684.59,28.67,15.79,50.67,0.63
PEDRO AFONSO,2019-03-10T00:00:00Z,0.0,990.3,1718.41,27.82,20.63,68.29,1.01
PEDRO AFONSO,2019-03-11T00:00:00Z,6.2,988.16,985.17,25.82,22.02,80.29,0.93
PEDRO AFONSO,2019-03-12T00:00:00Z,37.8,987.95,1539.53,27.4,22.78,78.42,0.75
PEDRO AFONSO,2019-04-01T00:00:00Z,0.0,990.01,1648.1,28.15,23.09,75.96,0.53
PEDRO AFONSO,2019-04-02T00:00:00Z,0.0,992.0,3437.1,30.1,21.6,61.0,0.0
PEDRO AFONSO,2019-04-03T00:00:00Z,0.4,991.11,1894.98,26.28,22.02,78.79,1.55
PEDRO AFONSO,2019-04-04T00:00:00Z,77.8,989.57,129.86,24.1,22.74,92.0,0.59
PEDRO AFONSO,2019-04-05T00:00:00Z,0.6,990.03,1502.84,26.81,23.55,83.62,0.49
PEDRO AFONSO,2019-04-06T00:00:00Z,0.0,992.44,1612.77,27.36,21.55,74.04,0.38
PEDRO AFONSO,2019-04-07T00:00:00Z,0.0,990.42,1628.72,26.98,19.42,67.46,0.27
PEDRO AFONSO,2019-04-08T00:00:00Z,0.0,991.7,1752.71,27.69,15.28,54.83,0.77
PEDRO AFONSO,2019-04-09T00:00:00Z,0.0,990.42,1776.37,29.5,15.62,48.83,0.67
PEDRO AFONSO,2019-04-10T00:00:00Z,3.6,989.19,1143.33,27.21,21.42,71.62,0.86
PEDRO AFONSO,2019-04-11T00:00:00Z,0.2,988.06,1963.17,27.19,21.59,74.58,0.71
PEDRO AFONSO,2019-04-12T00:00:00Z,21.8,990.28,543.61,24.25,22.46,89.88,1.2
PEDRO AFONSO,2019-05-01T00:00:00Z,6.8,990.15,1290.06,26.58,22.54,79.92,0.41
